coordinate,k_rad_per_um,lambda_um,Rs,Rp,Ts,Tp,As,Ap,Psi_deg,Delta_deg
19000.0,11.938052083641214,0.5263157894736842,0.23359298361131828,0.00038913546978796366,0.6347776947599932,0.8748916789844414,0.13162932162868846,0.12471918554577066,2.3372338061848374,301.12138552693585
19025.0,11.953760046909164,0.5256241787122208,0.23664283712454456,0.0005869448793168258,0.6316400352173143,0.8743462222127932,0.13171712765814114,0.1250668329078899,2.8511228784298046,290.6872862028326
19050.0,11.969468010177112,0.5249343832020997,0.24031832795688432,0.0008460806055220451,0.6279925301931529,0.8737533616919687,0.13168914184996272,0.12540055770250924,3.395675356224167,283.03775605324705
19075.0,11.985175973445061,0.5242463958060288,0.24459857959594755,0.00116641148357606,0.6238541230310821,0.8731133734326134,0.13154729737297033,0.12572021508381048,3.9503233528408126,277.10850346853687
19100.0,12.00088393671301,0.5235602094240838,0.2494598699005562,0.0015477606920476956,0.6192460168820456,0.8724265655884563,0.13129411321739815,0.12602567371949602,4.503792910992287,272.2935058741389
19125.0,12.01659189998096,0.5228758169934641,0.2548759409499665,0.001989906043251162,0.6141914069445416,0.8716932780632743,0.13093265210549188,0.12631681589347454,5.049496465287573,268.2396836454646
19150.0,12.032299863248907,0.5221932114882507,0.2608183304086605,0.002492580339694823,0.6087151968195629,0.8709138820767617,0.1304664727717767,0.12659353758354353,5.583420951285176,264.7324023816437
19175.0,12.048007826516857,0.5215123859191656,0.26725671706699256,0.003055471795583162,0.6028437051333605,0.8700887796903098,0.1298995777996469,0.12685574851410697,6.103100811787468,261.635222699654
19200.0,12.063715789784805,0.5208333333333334,0.27415927331755235,0.0036782245221535963,0.5966043684442579,0.8692184032938304,0.12923635823818969,0.12710337218401602,6.6070753530276125,258.8576571108412
19225.0,12.079423753052755,0.5201560468140443,0.2814930176479874,0.004360439075474243,0.5900254461328505,0.868303215054839,0.12848153621916214,0.12733634586968678,7.094574878342673,256.3372900190333
19250.0,12.095131716320704,0.5194805194805194,0.2892241607419721,0.005101673065166918,0.5831357325056381,0.867343706331135,0.1276401067523898,0.12755462060369804,7.5653223676462185,254.0294755279432
19275.0,12.110839679588652,0.5188067444876784,0.29731843944425795,0.005901441822374598,0.5759642807522644,0.8663403970483868,0.1267172798034777,0.12775816112923855,8.019398074421977,251.90118415048786
19300.0,12.1265476428566,0.5181347150259068,0.30574143362287065,0.0067592191251493045,0.5685401427203782,0.8652938350441505,0.12571842365675112,0.1279469458307002,8.457141358671118,249.92720724529175
19325.0,12.142255606124552,0.5174644243208278,0.3144588618106137,0.007674437979298279,0.5608921277440385,0.8642045953798132,0.12464901044534782,0.12812096664088857,8.87907655380696,248.08774827219918
19350.0,12.1579635693925,0.5167958656330749,0.3234368523899041,0.008646491452604554,0.5530485830141066,0.8630732796220568,0.1235145645959893,0.12828022892533864,9.28585564894155,246.36685527514825
19375.0,12.173671532660448,0.5161290322580645,0.33264218796354605,0.009674733560215093,0.5450371972417186,0.8619005150954581,0.12232061479473533,0.12842475134432685,9.678213526192113,244.75137761956307
19400.0,12.189379495928398,0.5154639175257731,0.3420425213986163,0.010758480198882012,0.5368848286636899,0.8606869541080043,0.12107264993769384,0.12855456569311363,10.056933004022978,243.23025723041343
19425.0,12.205087459196346,0.5148005148005148,0.35160656281579156,0.011897010127639622,0.5286173577916189,0.8594332731511691,0.1197760793925895,0.1286697167211912,10.42281774541048,241.79403768263714
19450.0,12.220795422464295,0.5141388174807198,0.36130423750336754,0.01308956599241234,0.5202595647294156,0.8581401720764016,0.11843619776721692,0.12877026193118613,10.776671551917577,240.4345177513636
19475.0,12.236503385732243,0.5134788189987164,0.37110681535067924,0.014335355391960373,0.5118350303867439,0.8568083732498438,0.11705815426257682,0.12885627135819577,11.119282855995499,239.14450230307148
19500.0,12.252211349000193,0.5128205128205128,0.3809870129127878,0.01563355198250706,0.503366060503175,0.855438620687072,0.11564692658403719,0.12892782733042096,11.45141342870236,237.9176197427448
19525.0,12.267919312268141,0.5121638924455826,0.3909190696346192,0.01698329661831655,0.4948736310708539,0.8540316791698145,0.11420729929452689,0.12898502421186897,11.773790479026134,236.74818559611825
19550.0,12.283627275536091,0.5115089514066496,0.40087880008089716,0.01838369852545385,0.4863773534988937,0.8525883333464416,0.11274384642020913,0.12902796812810458,12.087101452971238,235.63109850017113
19575.0,12.29933523880404,0.5108556832694764,0.41084362424329496,0.019833836505902647,0.4778954576958267,0.851109386818204,0.1112609180608784,0.12905677667589333,12.391990953976714,234.56175926596313
